"","bromus_lambdaPred","bromus_SDM","bromus_remoteSensing","x","y"
"1015",NA,0.549502789974213,0,-107.795833332902,44.0926894956729
"1016",NA,0.148232534527779,NA,-119.229166666302,34.8643860041779
"1017",NA,0.0770497396588326,NA,-106.687499999563,35.1311481647269
"1018",NA,0.571158528327942,5,-118.179166666296,37.2485728140853
"1019",0.77572113275528,0.529471635818481,NA,-110.754166666253,39.5660690838556
"1020",NA,0.0512354746460915,NA,-106.412499999561,35.2228476574157
"1021",0.971234977245331,0.0933686047792435,NA,-108.229166666238,35.1811660698299
"1022",0.95608526468277,0.0818903893232346,NA,-108.229166666238,35.1895023873471
"1023",NA,0.152641713619232,NA,-122.745833332989,39.3493248284094
"1024",NA,0.131424486637115,1,-105.737499999557,36.4732952849896
"1025",NA,0.822649717330933,0,-120.237499999641,45.2014197254551
"1026",0.727045476436615,0.164347410202026,NA,-106.037499999559,36.5233131900925
"1027",NA,0.0848177596926689,NA,-104.829166666219,39.0075358102059
"1028",NA,NA,NA,NA,NA
"1029",NA,0.0530248321592808,NA,-105.62083333289,40.6998082661892
"1030",NA,0.290421545505524,NA,-105.05416666622,40.949897791704
"1031",NA,0.026021821424365,NA,-108.487499999573,33.088750373023
"1032",NA,0.299312949180603,NA,-105.070833332887,40.949897791704
"1033",NA,0.405323952436447,NA,-105.354166666222,42.1920091017607
"1034",NA,0.597410559654236,5,-120.462499999642,45.4765182035213
"1035",NA,0.686842441558838,0,-121.137499999646,44.3761242912563
"1036",NA,0.685781002044678,0,-119.837499999638,47.1021001193673
"1037",NA,0.437065333127975,NA,-116.779166666287,34.1724716502537
"1038",0.903829276561737,0.326147019863129,0,-111.020833332921,41.5084310653536
"1039",NA,0.708560526371002,4,-108.954166666242,40.8248530289466
"1040",NA,0.648003935813904,0,-121.037499999645,43.9676447329155
"1041",NA,0.676910281181335,0,-120.554166666309,46.97705535661
"1042",0.445187836885452,0.00871371757239103,NA,-106.687499999563,37.6153707848403
"1043",0.563328623771667,0.324103891849518,NA,-109.820833332914,38.4490025365563
"1044",NA,NA,NA,NA,NA
"1045",NA,0.0540561713278294,NA,-106.412499999561,35.2145113398985
"1046",NA,NA,NA,NA,NA
"1047",NA,NA,NA,NA,NA
"1048",NA,0.635866701602936,NA,-121.404166666314,40.7248172187407
"1049",0.586975634098053,0.539717555046082,0,-113.762499999603,38.7407736496568
"1050",NA,0.465061366558075,2,-113.795833332937,38.6657467920024
"1051",0.0300957038998604,0.615357518196106,5,-113.837499999604,38.590719934348
"1052",NA,0.560599207878113,3,-113.795833332937,38.5823836168308
"1053",NA,NA,NA,NA,NA
"1054",0.897071003913879,0.365266650915146,NA,-112.087499999594,37.4819897045658
"1055",0.849638104438782,0.287902474403381,0,-112.05416666626,37.5320076096688
"1056",0.93203741312027,0.264862328767776,0,-111.995833332927,37.5320076096688
"1057",NA,NA,NA,NA,NA
"1058",0.646225273609161,0.608947277069092,2,-113.079166666266,39.7077864816473
"1059",NA,0.736568689346313,1,-118.120833332962,37.1485370038794
"1060",NA,0.69146865606308,0,-118.162499999629,37.2902544016711
"1061",NA,0.199224978685379,NA,-105.145833332887,39.7327954341987
"1062",NA,0.862751066684723,NA,-118.195833332962,36.0314704565801
"1063",NA,0.149782627820969,NA,-118.662499999632,34.714332288869
"1064",NA,0.246739760041237,2,-110.087499999582,36.9568017009848
"1065",NA,0.8557408452034,5,-121.19583333298,43.9676447329155
"1066",NA,0.0802610367536545,0,-106.445833332895,48.3275387943897
"1067",0.0325259156525135,0.30291885137558,NA,-110.187499999583,37.9988413906297
"1068",NA,0.484763026237488,NA,-120.129166666307,39.4660332736497
"1069",NA,0.078687958419323,NA,-108.837499999575,35.5146187705163
"1070",0.705372273921967,0.296697467565536,NA,-118.970833332967,37.6237071023575
"1071",0.601340591907501,0.144187763333321,NA,-106.304166666227,35.8814167412713
"1072",0.135403692722321,0.162458032369614,0,-104.312499999549,45.2014197254551
"1073",NA,0.202516853809357,NA,-105.262499999554,39.9662123246792
"1074",NA,0.147584706544876,NA,-112.162499999594,37.6403797373918
"1075",NA,0.230744451284409,0,-104.804166666218,44.8596307072516
"1076",NA,0.17121060192585,NA,-104.729166666218,39.6577685765443
"1077",NA,0.17121060192585,NA,-104.729166666218,39.6577685765443
"1078",NA,0.0276931822299957,NA,-116.979166666289,46.8103290062668
"1079",NA,0.161093428730965,NA,-105.279166666221,40.2079655326768
"1080",NA,0.0211302731186152,NA,-115.037499999611,48.8777357505222
"1081",NA,0.0211302731186152,NA,-115.037499999611,48.8777357505222
"1082",NA,0.0899528712034225,NA,-116.404166666285,34.0724358400477
"1083",0.352005898952484,0.776445627212524,1,-117.595833332959,44.1010258131901
"1084",NA,0.0908595696091652,NA,-105.562499999556,40.3663555655028
"1085",NA,0.705861389636993,0,-116.237499999618,43.625855714712
"1086",NA,0.158865377306938,NA,-105.195833332887,40.007893912265
"1087",NA,0.687830150127411,0,-116.370833332952,43.6508646672635
"1088",NA,0.62893956899643,NA,-116.862499999621,34.1557990152193
"1089",NA,0.21185339987278,NA,-107.929166666236,36.5233131900925
"1090",0.731227457523346,0.187050297856331,0,-110.987499999587,41.266677857356
"1091",0.804452538490295,0.0973977670073509,0,-105.62083333289,41.3250320799761
"1092",NA,0.733541548252106,4,-118.970833332967,44.4261421963593
"1093",NA,0.14464695751667,NA,-110.84583333292,37.0151559236049
"1094",NA,0.0769222304224968,NA,-104.845833332885,39.0325447627574
"1095",NA,0.217244312167168,0,-106.329166666227,42.7672150104446
"1096",NA,0.288014382123947,3,-108.687499999574,45.8099709042077
"1097",NA,0.0841480046510696,NA,-101.254166666198,41.633475828111
"1098",NA,0.581765353679657,3,-119.670833332971,42.5588070725157
"1099",NA,0.927321553230286,5,-117.220833332957,43.3174119665771
"1100",NA,0.353913992643356,NA,-116.66249999962,33.7806647269472
"1101",NA,0.742630898952484,0,-116.204166666284,43.6091830796777
"1102",0.779913187026978,0.0133382212370634,NA,-110.837499999587,44.5261780065652
"1103",NA,0.226970016956329,NA,-114.39583333294,43.7342278424351
"1104",NA,0.257621258497238,0,-109.470833332912,41.5251037003879
"1105",NA,0.110685706138611,NA,-111.495833332924,34.5142606684572
"1106",NA,0.184418648481369,NA,-101.645833332867,41.2083236347359
"1107",NA,0.157181456685066,NA,-119.162499999635,37.0651738287078
"1108",NA,0.307847380638123,NA,-103.787499999546,42.4254259922411
"1109",NA,0.350562304258347,NA,-119.862499999639,37.857123992838
"1110",NA,0.0918503776192665,NA,-103.487499999544,43.5925104446434
"1111",NA,0.372479528188705,NA,-120.245833332974,41.4500768427335
"1112",NA,0.144456818699837,0,-119.279166666302,38.4073209489705
"1113",0.420567214488983,0.00816875789314508,NA,-107.312499999566,38.0321866606983
"1114",NA,0.0111810611560941,NA,-123.404166666326,42.1253185616234
"1115",1.11546754837036,0.00805517379194498,NA,-106.295833332894,37.0818464637422
"1116",NA,0.156718492507935,NA,-105.00416666622,38.0571956132498
"1117",NA,0.070248156785965,NA,-120.254166666307,48.44424723963
"1118",NA,0.128976345062256,NA,-120.404166666308,39.2993069233065
"1119",NA,0.0730738341808319,NA,-118.070833332962,45.4765182035213
"1120",NA,0.0781631395220757,NA,-104.704166666218,38.8408094598627
"1121",NA,NA,NA,NA,NA
"1122",0.741236209869385,0.724396169185638,NA,-119.0041666663,37.3652812593256
"1123",NA,0.800120413303375,0,-116.670833332954,43.6675373022978
"1124",NA,0.704303920269012,0,-119.895833332972,43.2423851089227
"1125",NA,0.856310606002808,NA,-116.762499999621,45.8599888093107
"1126",0.27693846821785,0.256238669157028,0,-108.804166666241,41.683493733214
"1127",0.7147616147995,0.449180454015732,NA,-109.579166666246,38.7657826022083
"1128",NA,0.74844878911972,0,-117.012499999622,43.8175910176067
"1129",NA,0.327290236949921,NA,-116.654166666287,33.7806647269472
"1130",NA,0.184881746768951,0,-113.979166666271,46.8603469113697
"1131",NA,0.0763007178902626,NA,-105.529166666223,40.3663555655028
"1132",NA,0.261980563402176,NA,-116.904166666288,34.0974447925992
"1133",NA,0.101974822580814,NA,-117.362499999624,47.7356602506714
"1134",NA,0.0582430958747864,NA,-109.512499999579,43.6592009847807
"1135",NA,0.327290236949921,NA,-116.654166666287,33.7806647269472
"1136",NA,0.327290236949921,NA,-116.654166666287,33.7806647269472
"1137",NA,0.101461835205555,NA,-119.679166666304,37.5236712921516
"1138",NA,NA,NA,-97.0624999995071,33.2721493584005
"1139",NA,0.180393204092979,NA,-105.00416666622,40.5247455983289
"1140",0.56499171257019,0.401450276374817,0,-108.595833332907,37.3319359892569
"1141",NA,0.711689889431,0,-121.612499999649,42.1753364667263
"1142",0.775982975959778,0.425815314054489,NA,-114.879166666277,39.2409527006864
"1143",NA,0.0785510465502739,NA,-118.395833332963,34.7393412414205
"1144",NA,NA,NA,NA,NA
"1145",1.04963219165802,0.0884240195155144,NA,-111.637499999591,40.4497187406744
"1146",NA,0.078687958419323,NA,-108.837499999575,35.5146187705163
"1147",NA,0.0581192187964916,0,-114.129166666272,47.6856423455685
"1148",0.629441440105438,0.147264435887337,NA,-112.237499999595,37.4736533870486
"1149",NA,0.816079378128052,5,-116.09583333295,43.5424925395404
"1150",NA,0.121127299964428,NA,-113.504166666269,37.1568733213966
"1151",NA,0.0885979905724525,NA,-106.16249999956,38.8158005073113
"1152",NA,0.720259368419647,0,-119.320833332969,41.9919374813488
"1153",0.97375363111496,0.0826444327831268,NA,-118.354166666297,36.8317569382274
"1154",NA,NA,NA,NA,NA
"1155",NA,0.245154976844788,NA,-116.270833332951,32.7302887197851
"1156",0.545185983181,0.0599399469792843,0,-112.52083333293,45.9683609370337
"1157",NA,0.070501022040844,NA,-105.529166666223,40.37469188302
"1158",NA,0.802782893180847,4,-116.845833332955,43.4591293643688
"1159",NA,0.621082007884979,NA,-116.762499999621,33.7473194568785
"1160",NA,0.809565603733063,5,-120.445833332975,41.4334042076992
"1161",NA,0.524435698986053,5,-120.129166666307,40.057911817368
"1162",0.613956928253174,0.311233222484589,0,-111.804166666259,41.7418479558341
"1163",NA,0.796287596225739,0,-116.58749999962,43.517483586989
"1164",0.0778611823916435,0.196768626570702,NA,-112.59583333293,39.482705908684
"1165",NA,0.0889959260821342,NA,-105.570833332889,40.3663555655028
"1166",NA,0.765673577785492,0,-114.237499999606,42.6755155177559
"1167",NA,0.355155676603317,NA,-109.554166666246,38.5573746642793
"1168",NA,0.730443775653839,5,-120.054166666306,39.6577685765443
"1169",NA,0.0828906893730164,NA,-112.162499999594,35.1978387048642
"1170",0.931207299232483,0.252840399742126,0,-112.245833332928,43.9509720978812
"1171",NA,0.0747214704751968,NA,-108.820833332908,35.5146187705163
"1172",NA,0.525055527687073,0,-118.195833332962,37.2485728140853
"1173",NA,0.635866343975067,0,-121.137499999646,44.3677879737392
"1174",0.221289917826653,0.236089810729027,NA,-111.97916666626,37.1818822739481
"1175",NA,0.718371212482452,0,-111.895833332926,40.8498619814981
"1176",0.648483395576477,0.295804589986801,0,-107.670833332902,36.8400932557445
"1177",NA,0.603432595729828,0,-119.754166666305,39.4076790510295
"1178",NA,0.205783814191818,0,-118.41249999963,37.4319717994628
"1179",NA,0.241453900933266,NA,-113.645833332936,37.2152275440167
"1180",NA,0.16691292822361,NA,-104.962499999553,39.5243874962698
"1181",NA,NA,NA,NA,NA
"1182",NA,0.64703780412674,0,-121.304166666314,44.0593442256043
"1183",NA,0.163158118724823,NA,-105.162499999554,40.6081087735004
"1184",NA,0.859047174453735,5,-119.49583333297,47.5105796777081
"1185",NA,0.060802761465311,NA,-122.887499999656,42.1920091017607
"1186",0.624118149280548,0.0651280879974365,NA,-110.970833332921,45.7015987764846
"1187",0.15866094827652,0.0197895877063274,0,-106.412499999561,38.4073209489705
"1188",NA,0.6253741979599,NA,-118.270833332963,36.9568017009848
"1189",NA,0.505793988704681,NA,-108.312499999572,39.115907937929
"1190",NA,0.541078507900238,0,-119.904166666305,39.5327238137869
"1191",NA,0.160270035266876,NA,-105.137499999554,40.3997008355715
"1192",NA,0.160238608717918,NA,-105.145833332887,40.3997008355715
"1193",NA,0.170747756958008,NA,-104.862499999552,39.7661407042674
"1194",NA,NA,NA,NA,NA
"1195",NA,0.0718012005090714,NA,-106.445833332895,35.081130259624
"1196",0.819520115852356,0.563998341560364,0,-112.395833332929,42.8755871381677
"1197",NA,0.0209685452282429,NA,-117.170833332956,34.1057811101164
"1198",NA,0.2855544090271,2,-118.304166666296,37.1568733213966
"1199",NA,0.152984753251076,NA,-117.912499999627,35.7146903909281
"1200",NA,0.0237790625542402,NA,-118.562499999631,34.3642069531483
"1201",NA,0.737199485301971,0,-117.020833332956,43.8092547000895
"1202",NA,0.0373925715684891,NA,-117.187499999623,34.0224179349448
"1203",NA,0.20597368478775,NA,-116.462499999619,33.2304677708147
"1204",NA,0.178883135318756,5,-113.987499999605,46.8770195464041
"1205",NA,0.187131926417351,NA,-116.995833332955,34.0224179349448
"1206",NA,NA,NA,-96.8541666661725,32.930360340197
"1207",NA,0.13101689517498,NA,-117.912499999627,35.8397351536855
"1208",NA,NA,NA,-97.454166666176,32.7552976723366
"1209",NA,0.224657997488976,NA,-117.437499999625,34.2558348254252
"1210",NA,0.0549540519714355,NA,-117.120833332956,34.0057452999105
"1211",NA,NA,NA,-97.1541666661743,33.1387682781259
"1212",NA,0.0255575608462095,NA,-106.595833332895,35.081130259624
"1213",NA,0.217728227376938,NA,-104.879166666219,39.8161586093703
"1214",NA,NA,NA,-97.2624999995082,32.6552618621307
"1215",NA,NA,NA,-97.387499999509,32.7136160847508
"1216",NA,0.0745685771107674,NA,-106.687499999563,35.1478207997613
"1217",NA,0.124919854104519,NA,-115.279166666279,36.4399500149209
"1218",NA,0.0196404401212931,NA,-123.687499999661,42.0919732915548
"1219",NA,NA,NA,-96.6124999995045,33.2137951357804
"1220",NA,NA,NA,-97.3958333328423,32.7552976723366
"1221",NA,0.728799223899841,0,-120.262499999641,44.6512227693226
"1222",NA,NA,NA,-97.0624999995071,36.1231699492689
"1223",0.281056195497513,0.695076525211334,0,-117.212499999623,44.359451656222
"1224",NA,NA,NA,-96.7208333328384,32.3468181139958
"1225",NA,NA,NA,-97.1458333328409,33.247140405849
"1226",NA,0.0417092628777027,NA,-117.262499999624,33.9557273948075
"1227",NA,0.456936359405518,NA,-118.212499999629,35.4062466427932
"1228",NA,0.0293975919485092,NA,-120.687499999643,35.6146545807222
"1229",NA,0.0482233688235283,NA,-106.479166666228,35.1311481647269
"1230",NA,0.48659074306488,NA,-116.545833332953,32.9970508803342
"1231",NA,0.234829246997833,NA,-118.104166666295,34.2558348254252
"1232",NA,0.0916759148240089,5,-113.579166666269,37.073510146225
"1233",NA,NA,NA,-95.6374999994989,36.3232415696807
"1234",NA,NA,NA,-97.3958333328423,32.8219882124739
"1235",NA,NA,NA,-97.1458333328409,32.6969434497165
"1236",NA,0.78684663772583,5,-119.829166666305,40.1246023575052
"1237",NA,0.878188788890839,5,-120.362499999641,47.452225455088
"1238",NA,0.740165412425995,0,-116.66249999962,43.5591651745748
"1239",NA,NA,NA,-97.3708333328422,35.6479998507908
"1240",NA,NA,NA,-97.4374999995092,35.1811660698299
"1241",NA,NA,NA,-96.9374999995063,33.0470687854372
"1242",NA,0.0692174285650253,NA,-123.429166666326,41.3750499850791
"1243",NA,NA,NA,-96.6791666661715,33.0970866905401
"1244",NA,0.45636197924614,0,-108.970833332909,37.5736891972546
"1245",NA,0.824081242084503,5,-119.970833332973,46.7853200537153
"1246",NA,NA,NA,NA,NA
"1247",NA,NA,NA,NA,NA
"1248",NA,0.0665611103177071,NA,-116.695833332954,32.7302887197851
"1249",NA,NA,NA,-99.3791666661871,36.4232773798866
"1250",NA,0.167836174368858,NA,-117.645833332959,34.4392338108027
"1251",NA,0.936676204204559,5,-118.862499999633,46.3768404953745
"1252",NA,0.75032114982605,0,-116.745833332954,43.5758378096091
"1253",NA,NA,NA,-99.1458333328524,36.6983758579528
"1254",NA,0.225846111774445,NA,-117.679166666293,34.4308974932856
"1255",NA,NA,NA,-99.4291666661874,36.4316136974038
"1256",NA,NA,NA,-99.3708333328537,36.4232773798866
"1257",NA,0.057867955416441,NA,-106.520833332895,35.1394844822441
"1258",NA,NA,NA,-98.3541666661812,30.7462451507013
"1259",NA,0.931100070476532,5,-118.8791666663,46.3768404953745
"1260",NA,0.2301105260849,NA,-116.61249999962,32.8720061175768
"1261",NA,0.2301105260849,NA,-116.61249999962,32.8720061175768
"1262",NA,NA,NA,-97.4291666661758,35.7230267084452
"1263",NA,0.399707466363907,NA,-109.487499999579,38.6740831095195
"1264",NA,0.857300460338593,5,-120.029166666306,46.9520464040585
"1265",NA,NA,NA,NA,NA
"1266",NA,0.324186950922012,0,-121.137499999646,45.6015629662787
"1267",NA,0.356716513633728,0,-120.929166666311,45.6432445538645
"1268",NA,NA,NA,-96.7458333328386,35.4646008654133
"1269",NA,NA,NA,-97.0624999995071,36.131506266786
"1270",0.851128101348877,0.253597855567932,NA,-109.345833332911,38.4323299015219
"1271",NA,NA,NA,-96.579166666171,39.2576253357207
"1272",NA,0.269133269786835,NA,-118.104166666295,34.3892159056998
"1273",NA,0.0243150871247053,NA,-106.579166666229,35.0644576245897
"1274",NA,0.849428474903107,NA,-119.904166666305,39.4910422262011
"1275",NA,0.26265674829483,0,-121.212499999646,45.618235601313
"1276",NA,NA,NA,-98.5541666661823,33.9473910772904
"1277",NA,0.128982588648796,NA,-105.254166666221,40.007893912265
"1278",NA,NA,NA,NA,NA
"1279",NA,NA,NA,-97.3291666661753,35.0727939421068
"1280",NA,NA,NA,-97.345833332842,32.4718628767532
"1281",NA,0.055046807974577,NA,-106.529166666228,35.1394844822441
"1282",NA,NA,NA,-97.0791666661738,36.0981609967174
"1283",NA,NA,NA,-98.3874999995147,33.7556557743957
"1284",NA,0.376726686954498,NA,-116.495833332952,32.8136518949567
"1285",NA,0.303022503852844,NA,-118.270833332963,36.9818106535363
"1286",NA,0.764033913612366,0,-116.312499999618,43.5758378096091
"1287",NA,0.753990471363068,0,-111.920833332926,40.6998082661892
"1288",NA,NA,NA,-97.3791666661756,35.4812735004476
"1289",NA,0.763797223567963,0,-111.920833332926,40.691471948672
"1290",NA,0.0327693447470665,NA,-106.604166666229,35.0727939421068
"1291",NA,0.399327784776688,NA,-116.720833332954,33.3471762160549
"1292",0.352567166090012,0.678220629692078,0,-112.02916666626,41.1416330945986
"1293",NA,0.458839684724808,NA,-116.537499999619,33.0137235153685
"1294",NA,0.826758623123169,5,-120.012499999639,46.9520464040585
"1295",NA,0.482763797044754,NA,-116.537499999619,33.0053871978514
"1296",0.514287114143372,0.270586252212524,0,-111.829166666259,41.683493733214
"1297",NA,0.192324876785278,NA,-103.654166666212,41.8668927185915
"1298",NA,0.816079378128052,5,-116.09583333295,43.5424925395404
"1299",NA,0.749091029167175,0,-116.137499999617,43.5675014920919
"1300",NA,0.810491919517517,0,-116.137499999617,43.5758378096091
"1301",NA,0.192324876785278,NA,-103.654166666212,41.8668927185915
"1302",NA,0.0745685771107674,NA,-106.687499999563,35.1478207997613
"1303",NA,0.825015127658844,5,-116.187499999617,43.6425283497463
"1304",NA,0.027180252596736,NA,-112.329166666262,34.6559780662489
"1305",NA,0.816079378128052,5,-116.09583333295,43.5424925395404
"1306",NA,NA,NA,-96.9374999995063,33.2304677708147
"1307",NA,0.0498183183372021,NA,-106.495833332895,35.1228118472098
"1308",NA,0.573711454868317,5,-111.820833332926,40.5580908683975
"1309",0.723707795143127,0.6725914478302,0,-111.812499999592,40.7248172187407
"1310",NA,0.434022009372711,NA,-116.604166666286,33.0720777379887
"1311",NA,NA,NA,-98.437499999515,30.8796262309758
"1312",NA,0.68235194683075,NA,-117.22916666629,46.5102215756491
"1313",NA,0.423006147146225,NA,-109.770833332914,38.1488951059385
"1314",NA,0.621003150939941,5,-111.804166666259,40.6497903610862
"1315",NA,NA,NA,-97.1291666661741,32.7803066248881
"1316",NA,NA,NA,NA,NA
"1317",NA,0.810491919517517,0,-116.137499999617,43.5758378096091
"1318",NA,NA,NA,NA,NA
"1319",NA,NA,NA,-96.7208333328384,33.0470687854372
"1320",NA,0.260826975107193,NA,-122.579166666321,41.7751932259027
"1321",NA,0.0387264043092728,NA,-110.704166666252,32.4135086541331
"1322",NA,0.850203633308411,3,-119.945833332972,46.9103648164727
"1323",NA,0.109646305441856,NA,-121.429166666314,45.6849261414503
"1324",NA,0.0767927840352058,NA,-118.712499999632,34.7393412414205
"1325",NA,0.214369937777519,NA,-117.704166666293,34.4308974932856
"1326",NA,0.213767156004906,NA,-117.695833332959,34.4392338108027
"1327",NA,0.10909952968359,NA,-119.254166666302,37.0318285586392
"1328",NA,NA,NA,-99.0624999995186,35.4145829603104
"1329",NA,0.0577711947262287,NA,-106.479166666228,35.081130259624
"1330",NA,NA,NA,-97.4791666661761,32.3801633840645
"1331",NA,NA,NA,-96.754166666172,32.8469971650254
"1332",NA,0.0156987495720387,NA,-101.687499999534,33.5305752014324
"1333",NA,NA,NA,NA,NA
"1334",NA,0.691798388957977,0,-111.820833332926,40.7081445837064
"1335",NA,NA,NA,-95.379166666164,32.30513652641
"1336",NA,0.0498183183372021,NA,-106.495833332895,35.1228118472098
"1337",NA,NA,NA,-97.1291666661741,32.7803066248881
"1338",NA,NA,NA,-98.0541666661795,38.0738682482841
"1339",NA,0.0597125105559826,NA,-106.745833332896,35.0894665771412
"1340",NA,0.0236405897885561,NA,-122.562499999654,38.015514025664
"1341",NA,0.509261190891266,NA,-116.487499999619,32.9220240226798
"1342",NA,0.0646237656474113,NA,-117.454166666291,34.189144285288
"1343",NA,0.84699684381485,5,-116.229166666284,43.6675373022978
"1344",NA,0.0363624952733517,NA,-106.620833332896,35.081130259624
"1345",NA,0.749091029167175,0,-116.137499999617,43.5675014920919
"1346",NA,0.779284775257111,0,-111.97916666626,40.7831714413608
"1347",NA,0.0522669479250908,NA,-106.487499999561,35.081130259624
"1348",NA,0.170321345329285,NA,-111.670833332925,35.2061750223814
"1349",0.583662152290344,0.455975413322449,4,-112.429166666262,42.8589145031334
"1350",NA,NA,NA,-97.0624999995071,33.2554767233662
"1351",NA,NA,NA,NA,NA
"1352",NA,NA,NA,-97.1541666661743,33.03873246792
"1353",NA,0.0159963462501764,NA,-123.279166666325,44.567859594151
"1354",NA,0.806140065193176,5,-116.862499999621,43.467465681886
"1355",NA,0.753990471363068,0,-111.920833332926,40.6998082661892
"1356",NA,NA,NA,-97.9541666661789,38.0822045658012
"1357",NA,0.027260310947895,NA,-109.929166666248,33.9390547597732
"1358",NA,NA,NA,NA,NA
"1359",NA,0.436823636293411,0,-111.654166666258,40.2746560728141
"1360",NA,0.71367084980011,0,-116.154166666284,43.5758378096091
"1361",NA,0.404453456401825,0,-112.470833332929,42.8755871381677
"1362",NA,0.219516143202782,NA,-121.22083333298,40.3080013428827
"1363",NA,NA,NA,-97.4708333328428,32.7636339898538
"1364",NA,0.422992289066315,NA,-118.470833332964,40.1746202626082
"1365",NA,NA,NA,-96.645833332838,32.6552618621307
"1366",NA,0.702342331409454,0,-111.912499999593,40.5497545508803
"1367",NA,0.702342331409454,0,-111.912499999593,40.5497545508803
"1368",NA,0.937538266181946,5,-118.229166666296,40.7164809012235
"1369",NA,0.718430459499359,5,-119.837499999638,39.5577327663384
"1370",0.106183864176273,0.640914857387543,NA,-113.0874999996,37.3486086242913
"1371",NA,0.165746003389359,NA,-105.070833332887,39.9995575947478
"1372",0.836029708385468,0.452051848173141,NA,-111.829166666259,40.4580550581916
"1373",NA,0.0311513710767031,NA,-117.462499999625,33.6722925992241
"1374",NA,0.154243662953377,NA,-105.279166666221,40.0495754998508
"1375",NA,0.178742036223412,NA,-118.104166666295,34.2474985079081
"1376",NA,0.186633944511414,NA,-118.095833332962,34.2474985079081
"1377",NA,0.462333977222443,0,-111.712499999592,40.2579834377798
"1378",NA,0.0477882549166679,NA,-122.720833332988,48.602637272456
"1379",NA,0.145551666617393,NA,-105.120833332887,39.8078222918532
"1380",NA,0.0217402502894402,NA,-122.337499999653,47.5689339003283
"1381",NA,0.0823437348008156,NA,-121.645833332982,44.3761242912563
"1382",NA,0.377904087305069,NA,-109.73749999958,38.0571956132498
"1383",NA,0.123015023767948,NA,-118.087499999628,34.2391621903909
"1384",NA,NA,NA,-122.737499999655,48.5692920023873
"1385",NA,0.526899635791779,NA,-112.879166666265,37.2735817666368
"1386",NA,0.696834206581116,NA,-113.487499999602,39.0408810802745
"1387",NA,NA,NA,NA,NA
"1388",NA,0.240725934505463,NA,-105.162499999554,39.8828491495076
"1389",NA,NA,NA,NA,NA
"1390",NA,0.817445337772369,5,-119.670833332971,39.591078036407
"1391",NA,0.939280688762665,5,-119.704166666304,46.5102215756491
"1392",NA,0.0797167792916298,NA,-117.195833332957,46.718629513578
"1393",NA,0.796306848526001,0,-120.895833332978,44.3177700686362
"1394",NA,NA,NA,-97.0708333328405,33.1637772306774
"1395",NA,0.714346826076508,0,-114.762499999609,42.6088249776186
"1396",NA,0.553617477416992,NA,-108.887499999575,40.7164809012235
"1397",NA,NA,NA,NA,NA
"1398",NA,NA,NA,NA,NA
"1399",NA,0.803124010562897,NA,-118.029166666295,35.8980893763056
"1400",NA,0.27804633975029,NA,-116.479166666286,32.7552976723366
"1401",NA,0.128982588648796,NA,-105.254166666221,40.007893912265
"1402",NA,0.138157665729523,NA,-105.037499999553,39.9328670546106
"1403",NA,NA,NA,-97.2874999995084,32.880342435094
"1404",NA,0.66345351934433,0,-111.937499999593,40.8498619814981
"1405",NA,0.22029022872448,NA,-117.170833332956,34.2641711429424
"1406",NA,0.0248736161738634,NA,-117.579166666292,33.77232840943
"1407",NA,0.0325274765491486,NA,-117.329166666291,34.189144285288
"1408",NA,NA,NA,NA,NA
"1409",NA,NA,NA,NA,NA
"1410",NA,0.0601112544536591,NA,-100.362499999526,44.359451656222
"1411",NA,0.0171691756695509,NA,-123.995833332996,40.8748709340495
"1412",0.395645290613174,0.387845069169998,NA,-109.562499999579,38.0238503431811
"1413",0.901323199272156,0.150465130805969,NA,-107.312499999566,39.5577327663384
"1414",NA,NA,NA,NA,NA
"1415",NA,0.218827128410339,NA,-103.670833332879,41.8335474485228
"1416",NA,0.218827128410339,NA,-103.670833332879,41.8335474485228
"1417",NA,0.218827128410339,NA,-103.670833332879,41.8335474485228
"1418",NA,0.218827128410339,NA,-103.670833332879,41.8335474485228
"1419",NA,0.218827128410339,NA,-103.670833332879,41.8335474485228
"1420",NA,0.218827128410339,NA,-103.670833332879,41.8335474485228
"1421",NA,NA,NA,-96.3874999995032,35.7897172485825
"1422",NA,0.509579062461853,NA,-109.620833332913,37.2569091316025
"1423",NA,NA,NA,-96.0958333328348,36.2148694419576
"1424",NA,NA,NA,NA,NA
"1425",NA,0.310434907674789,NA,-116.979166666289,34.1474626977022
"1426",NA,0.381188958883286,NA,-116.679166666287,33.3638488510892
"1427",NA,0.805488586425781,5,-120.845833332978,45.5181997911071
"1428",NA,0.181886151432991,NA,-121.612499999649,44.359451656222
"1429",NA,NA,NA,NA,NA
"1430",0.604515194892883,0.250863134860992,NA,-111.245833332922,38.2822761862131
"1431",NA,0.168422803282738,0,-113.970833332938,46.8770195464041
"1432",NA,0.49508136510849,NA,-116.495833332952,32.9470329752313
"1433",NA,0.490589052438736,NA,-116.504166666286,32.9470329752313
"1434",NA,0.234829246997833,NA,-118.104166666295,34.2558348254252
"1435",NA,0.234829246997833,NA,-118.104166666295,34.2558348254252
"1436",NA,0.250704944133759,NA,-103.837499999546,41.2333325872874
"1437",NA,0.670514225959778,0,-114.29583333294,42.5337981199642
"1438",0.46905317902565,NA,NA,-98.5791666661825,40.7331535362578
"1439",NA,0.0190126076340675,NA,-118.554166666298,34.3642069531483
