"","bromus_lambdaPred.v2","bromus_SDM","bromus_remoteSensing","x","y","bromusCover"
"1287",0,0.69916433095932,1,-116.229166666284,43.3424209191286,0.067
"1288",0,0.702201426029205,1,-116.229166666284,43.3340846016115,0
"1289",0,0.69916433095932,1,-116.229166666284,43.3424209191286,4.3330002
"1290",0,0.755227267742157,0,-116.237499999618,43.3590935541629,0.133
"1291",0,0.755227267742157,0,-116.237499999618,43.3590935541629,8.3999996
"1292",0,0.755227267742157,0,-116.237499999618,43.3590935541629,51.1329994
"1293",0,0.856486439704895,5,-116.66249999962,43.3007393315428,41
"1294",0,0.817385315895081,5,-116.579166666286,43.2840666965085,30
"1295",0,0.753817021846771,5,-116.570833332953,43.2840666965085,23.7999992
"1296",0,0.94609123468399,5,-116.09583333295,43.3590935541629,56.3330002
"1297",0,0.94609123468399,5,-116.09583333295,43.3590935541629,72.6669998
"1298",0,0.939529418945312,5,-116.087499999617,43.3674298716801,47
"1299",0,0.934045672416687,5,-116.079166666283,43.3590935541629,52.3330002
"1300",0,0.935873031616211,5,-116.087499999617,43.3590935541629,75.3330002
"1301",0,0.935873031616211,5,-116.087499999617,43.3590935541629,36
"1302",0,0.849356472492218,5,-116.137499999617,43.3674298716801,82.3330002
"1303",0,0.927717089653015,5,-116.12083333295,43.3674298716801,94
"1304",0,0.84702467918396,0,-120.170833332974,42.6505065652044,13
"1305",0,0.876688063144684,0,-119.979166666306,42.6755155177559,2
"1306",0,0.876688063144684,0,-119.979166666306,42.6755155177559,33
"1307",0,0.93134868144989,5,-119.795833332972,42.7171971053417,25
"1308",0,0.826268494129181,0,-119.329166666302,42.8005602805133,0
"1309",0,0.827729403972626,5,-119.329166666302,42.7922239629961,0
"1310",0,0.933532893657684,5,-119.062499999634,42.8422418680991,10
"1311",0,0.933532893657684,5,-119.062499999634,42.8422418680991,0
"1312",0,0.895616888999939,0,-118.520833332964,42.942277678305,14
"1313",0,0.869593322277069,5,-120.329166666308,42.6088249776186,10
"1314",0,0.842112183570862,5,-120.337499999641,42.6088249776186,36
"1315",0.280270546674728,0.80105197429657,1,-117.287499999624,43.150685616234,1
"1316",0.280270546674728,0.80105197429657,1,-117.287499999624,43.150685616234,13
"1317",0,0.618401646614075,0,-108.595833332907,44.2677521635333,1
"1318",0.364062488079071,0.905424654483795,5,-115.837499999615,43.3757661891973,4.3330002
"1319",0.364651173353195,0.827454566955566,5,-115.829166666282,43.3674298716801,4.8000002
"1320",0.321254014968872,0.817180931568146,5,-115.837499999615,43.3674298716801,9.533
"1321",0.364651173353195,0.827454566955566,5,-115.829166666282,43.3674298716801,0.067
"1322",0.364062488079071,0.905424654483795,5,-115.837499999615,43.3757661891973,10.1330004
"1323",0.321254014968872,0.817180931568146,5,-115.837499999615,43.3674298716801,7.533
"1324",0,0.760173976421356,2,-116.237499999618,43.3174119665771,0.267
"1325",0,0.758751511573792,1,-116.237499999618,43.30907564906,0
"1326",0,0.767723619937897,0,-116.237499999618,43.3007393315428,2
"1327",0,0.758751511573792,1,-116.237499999618,43.30907564906,74.0670013
"1328",0,0.706620335578918,4,-116.345833332952,43.3007393315428,0
"1329",0,0.706620335578918,4,-116.345833332952,43.3007393315428,0
"1330",0,0.821787595748901,1,-116.337499999618,43.3007393315428,0
"1331",0,0.706620335578918,4,-116.345833332952,43.3007393315428,0
"1332",0,0.821787595748901,1,-116.337499999618,43.3007393315428,1.467
"1333",0,0.679936468601227,0,-116.220833332951,43.3340846016115,0.067
"1334",0,0.862058877944946,5,-116.12083333295,43.3424209191286,13
"1335",0,0.787575304508209,5,-116.529166666286,43.2507214264399,38
"1336",0,0.854692935943604,5,-116.520833332953,43.259057743957,15
"1337",0,0.917314946651459,5,-116.512499999619,43.2673940614742,15
"1338",0,0.931365430355072,0,-116.112499999617,43.3507572366458,68
"1339",0,0.953408658504486,5,-116.529166666286,43.2757303789913,30
"1340",0,0.953408658504486,5,-116.529166666286,43.2757303789913,48.6669998
"1341",0,0.950878202915192,5,-116.529166666286,43.2840666965085,58.6669998
"1342",0,0.950878202915192,5,-116.529166666286,43.2840666965085,35.3330002
"1343",0,0.936730563640594,5,-116.520833332953,43.2840666965085,66
"1344",0,0.87566477060318,5,-116.520833332953,43.2924030140257,50
"1345",0.0419282764196396,0.939650297164917,5,-117.82083333296,43.0256408534766,28
"1346",0.0419282764196396,0.939650297164917,5,-117.82083333296,43.0256408534766,36
"1347",0,0.664845585823059,0,-107.587499999568,44.3177700686362,3
"1348",0.315367728471756,0.405475437641144,0,-113.420833332935,43.6842099373321,0
"1349",0.331138342618942,0.425656497478485,0,-113.420833332935,43.6925462548493,1
"1350",0,0.508855402469635,1,-118.645833332965,42.8755871381677,0
"1351",0,0.465447872877121,0,-118.637499999632,42.8755871381677,0
"1352",0.297167956829071,0.851442039012909,5,-118.037499999628,42.9839592658908,1
"1353",0.297167956829071,0.851442039012909,5,-118.037499999628,42.9839592658908,0
"1354",0,0.840053558349609,2,-117.979166666294,43.0089682184423,0
"1355",0,0.838933050632477,4,-117.970833332961,43.0089682184423,0
"1356",0,0.845649600028992,4,-119.44583333297,42.7171971053417,51.7000008
"1357",0,0.845649600028992,4,-119.44583333297,42.7171971053417,69.6999969
"1358",0,0.849692940711975,5,-119.437499999636,42.7171971053417,36.2999992
"1359",0,0.845649600028992,4,-119.44583333297,42.7171971053417,76
"1360",0,0.860877931118011,5,-119.44583333297,42.7255334228588,15.3000002
"1361",0,0.860877931118011,5,-119.44583333297,42.7255334228588,63.7000008
"1362",0,0.849692940711975,5,-119.437499999636,42.7171971053417,72.3000031
"1363",0,0.854900896549225,4,-119.437499999636,42.7255334228588,12
"1364",0,0.854900896549225,4,-119.437499999636,42.7255334228588,6.6999998
"1365",0,0.847101509571075,4,-119.429166666303,42.7255334228588,5.6999998
"1366",0,0.847101509571075,4,-119.429166666303,42.7255334228588,6
"1367",0,0.854900896549225,4,-119.437499999636,42.7255334228588,10.3000002
"1368",0,0.854900896549225,4,-119.437499999636,42.7255334228588,40.7000008
"1369",0,0.854900896549225,4,-119.437499999636,42.7255334228588,31
"1370",0,0.854900896549225,4,-119.437499999636,42.7255334228588,5
"1371",0,0.854900896549225,4,-119.437499999636,42.7255334228588,20.2999992
"1372",0,0.847101509571075,4,-119.429166666303,42.7255334228588,6
"1373",0,0.847101509571075,4,-119.429166666303,42.7255334228588,3.7
"1374",0,0.847101509571075,4,-119.429166666303,42.7255334228588,3.7
"1375",0,0.854900896549225,4,-119.437499999636,42.7255334228588,30
"1376",0,0.847101509571075,4,-119.429166666303,42.7255334228588,8.3000002
"1377",0,0.854900896549225,4,-119.437499999636,42.7255334228588,0.3
"1378",0,0.837037980556488,4,-119.49583333297,42.733869740376,15.3000002
"1379",0,0.837037980556488,4,-119.49583333297,42.733869740376,1
"1380",0,0.865287005901337,1,-119.504166666303,42.733869740376,0
"1381",0,0.837037980556488,4,-119.49583333297,42.733869740376,0
"1382",0,0.802354395389557,5,-119.487499999636,42.733869740376,2.7
"1383",0,0.802354395389557,5,-119.487499999636,42.733869740376,0.3
"1384",0,0.802354395389557,5,-119.487499999636,42.733869740376,2
"1385",0,0.865287005901337,1,-119.504166666303,42.733869740376,0
"1386",0,0.837037980556488,4,-119.49583333297,42.733869740376,4.6999998
"1387",0,0.837037980556488,4,-119.49583333297,42.733869740376,0
"1388",0,0.802354395389557,5,-119.487499999636,42.733869740376,0.3
"1389",0,0.802354395389557,5,-119.487499999636,42.733869740376,6.3000002
"1390",0,0.802354395389557,5,-119.487499999636,42.733869740376,0
"1391",0,0.837037980556488,4,-119.49583333297,42.733869740376,0.3
"1392",0,0.865287005901337,1,-119.504166666303,42.733869740376,2
"1393",0,0.802354395389557,5,-119.487499999636,42.733869740376,0.7
"1394",0,0.802354395389557,5,-119.487499999636,42.733869740376,0.3
"1395",0,0.837037980556488,4,-119.49583333297,42.733869740376,0.3
"1396",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0
"1397",0,0.813883304595947,1,-119.49583333297,42.7255334228588,0
"1398",0,0.813883304595947,1,-119.49583333297,42.7255334228588,0
"1399",0,0.845946907997131,3,-119.504166666303,42.7255334228588,17
"1400",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0.3
"1401",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0
"1402",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0.7
"1403",0,0.802583873271942,1,-119.487499999636,42.7255334228588,1
"1404",0,0.813883304595947,1,-119.49583333297,42.7255334228588,4.3000002
"1405",0,0.802583873271942,1,-119.487499999636,42.7255334228588,1.3
"1406",0,0.865287005901337,1,-119.504166666303,42.733869740376,7
"1407",0,0.813883304595947,1,-119.49583333297,42.7255334228588,11.6999998
"1408",0,0.802583873271942,1,-119.487499999636,42.7255334228588,16.2999992
"1409",0,0.802354395389557,5,-119.487499999636,42.733869740376,2.7
"1410",0,0.865287005901337,1,-119.504166666303,42.733869740376,0
"1411",0,0.837037980556488,4,-119.49583333297,42.733869740376,2.7
"1412",0,0.837037980556488,4,-119.49583333297,42.733869740376,11.6999998
"1413",0,0.837037980556488,4,-119.49583333297,42.733869740376,5.6999998
"1414",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0
"1415",0,0.813883304595947,1,-119.49583333297,42.7255334228588,1.3
"1416",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0
"1417",0,0.845946907997131,3,-119.504166666303,42.7255334228588,20.7000008
"1418",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0.3
"1419",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0
"1420",0,0.813883304595947,1,-119.49583333297,42.7255334228588,0.3
"1421",0,0.813883304595947,1,-119.49583333297,42.7255334228588,0.7
"1422",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0
"1423",0,0.813883304595947,1,-119.49583333297,42.7255334228588,0
"1424",0,0.813883304595947,1,-119.49583333297,42.7255334228588,0
"1425",0,0.802583873271942,1,-119.487499999636,42.7255334228588,0.7
"1426",0,0.813883304595947,1,-119.49583333297,42.7255334228588,0
"1427",0,0.845946907997131,3,-119.504166666303,42.7255334228588,4.6999998
"1428",0,0.813883304595947,1,-119.49583333297,42.7255334228588,0.3
"1429",0,0.802583873271942,1,-119.487499999636,42.7255334228588,1.3
"1430",0,0.845946907997131,3,-119.504166666303,42.7255334228588,1
"1431",0,0.806450486183167,0,-119.487499999636,42.7171971053417,6
"1432",0,0.806450486183167,0,-119.487499999636,42.7171971053417,31
"1433",0,0.802415609359741,2,-119.49583333297,42.7171971053417,33.2999992
"1434",0,0.802415609359741,2,-119.49583333297,42.7171971053417,35
"1435",0,0.806450486183167,0,-119.487499999636,42.7171971053417,0.7
"1436",0,0.806450486183167,0,-119.487499999636,42.7171971053417,20
"1437",0,0.802415609359741,2,-119.49583333297,42.7171971053417,1
"1438",0,0.802415609359741,2,-119.49583333297,42.7171971053417,1.3
"1439",0,0.806450486183167,0,-119.487499999636,42.7171971053417,0
"1440",0,0.806450486183167,0,-119.487499999636,42.7171971053417,2.3
"1441",0,0.802415609359741,2,-119.49583333297,42.7171971053417,1.7
"1442",0,0.802415609359741,2,-119.49583333297,42.7171971053417,2.7
"1443",0,0.806450486183167,0,-119.487499999636,42.7171971053417,4.3000002
"1444",0,0.806201577186584,3,-119.504166666303,42.7171971053417,12
"1445",0,0.806450486183167,0,-119.487499999636,42.7171971053417,8.3000002
"1446",0,0.806201577186584,3,-119.504166666303,42.7171971053417,4
"1447",0,0.802415609359741,2,-119.49583333297,42.7171971053417,20
"1448",0,0.806450486183167,0,-119.487499999636,42.7171971053417,0.3
"1449",0,0.797270178794861,0,-116.112499999617,43.3007393315428,0
"1450",0,0.824377775192261,1,-116.104166666284,43.3007393315428,0.4
"1451",0,0.776103913784027,5,-116.104166666284,43.2924030140257,4.4000001
"1452",0,0.769220113754272,5,-116.387499999619,43.2757303789913,45.7999992
"1453",0,0.711243629455566,5,-116.379166666285,43.2673940614742,13.8000002
"1454",0,0.769220113754272,5,-116.387499999619,43.2757303789913,14.3999996
"1455",0,0.711243629455566,5,-116.379166666285,43.2673940614742,11.1999998
"1456",0,0.78558760881424,5,-116.354166666285,43.2507214264399,5.2670002
"1457",0,0.907522022724152,5,-116.354166666285,43.2673940614742,36.4669991
"1458",0,0.761757850646973,5,-116.537499999619,43.2423851089227,38
"1459",0,0.857950985431671,2,-116.412499999619,43.2507214264399,0
"1460",0,0.459551721811295,1,-116.804166666288,43.1840308863026,2.2
"1461",0,0.787806749343872,3,-116.695833332954,43.1923672038198,2.9000001
"1462",0,0.814327120780945,5,-119.270833332968,42.7171971053417,27
"1463",0,0.845578968524933,5,-119.279166666302,42.7255334228588,39
"1464",0,0.904087066650391,0,-120.054166666306,42.6004886601015,0
"1465",0,0.802041172981262,0,-120.06249999964,42.6004886601015,0
"1466",0.339888870716095,0.238954097032547,0,-113.529166666269,43.625855714712,16
"1467",0.67790299654007,0.709654331207275,4,-111.97916666626,43.834263652641,15
"1468",0.68756115436554,0.693549871444702,4,-111.970833332926,43.834263652641,15
"1469",0,0.84697014093399,5,-118.237499999629,42.9005960907192,0
"1470",0,0.478582054376602,0,-108.520833332906,44.201061623396,0
"1471",0,0.47463470697403,0,-108.52916666624,44.201061623396,0
"1472",0,0.481814503669739,0,-108.329166666239,44.2260705759475,0
"1473",0,0.624411582946777,0,-108.087499999571,44.2427432109818,0
"1474",0,0.617433190345764,0,-108.079166666237,44.251079528499,0
"1475",0,0.830625236034393,5,-119.437499999636,42.7005244703074,69
"1476",0,0.840965509414673,5,-119.429166666303,42.7088607878245,32.7000008
"1477",0,0.826049983501434,5,-119.437499999636,42.7088607878245,25
"1478",0,0.826049983501434,5,-119.437499999636,42.7088607878245,32.2999992
"1479",0,0.826049983501434,5,-119.437499999636,42.7088607878245,61.2999992
"1480",0,0.822798609733582,5,-119.44583333297,42.7088607878245,72.6999969
"1481",0,0.822798609733582,5,-119.44583333297,42.7088607878245,42
"1482",0,0.822798609733582,5,-119.44583333297,42.7088607878245,63
"1483",0,0.840965509414673,5,-119.429166666303,42.7088607878245,58
"1484",0,0.826049983501434,5,-119.437499999636,42.7088607878245,58.2999992
"1485",0,0.822798609733582,5,-119.44583333297,42.7088607878245,30.7000008
"1486",0,0.826049983501434,5,-119.437499999636,42.7088607878245,30.2999992
"1487",0,0.826049983501434,5,-119.437499999636,42.7088607878245,37.2999992
"1488",0,0.826049983501434,5,-119.437499999636,42.7088607878245,22.2999992
"1489",0,0.826049983501434,5,-119.437499999636,42.7088607878245,66
"1490",0,0.826049983501434,5,-119.437499999636,42.7088607878245,51.7000008
"1491",0,0.826049983501434,5,-119.437499999636,42.7088607878245,41.7000008
"1492",0,0.822798609733582,5,-119.44583333297,42.7088607878245,28
"1493",0,0.845649600028992,4,-119.44583333297,42.7171971053417,16.7000008
"1494",0,0.845649600028992,4,-119.44583333297,42.7171971053417,29.7000008
"1495",0,0.845649600028992,4,-119.44583333297,42.7171971053417,55.7000008
"1496",0,0.845649600028992,4,-119.44583333297,42.7171971053417,28
"1497",0,0.845649600028992,4,-119.44583333297,42.7171971053417,32
"1498",0,0.849692940711975,5,-119.437499999636,42.7171971053417,20
"1499",0,0.849692940711975,5,-119.437499999636,42.7171971053417,11
"1500",0,0.849692940711975,5,-119.437499999636,42.7171971053417,19.2999992
"1501",0,0.826049983501434,5,-119.437499999636,42.7088607878245,14.3000002
"1502",0,0.822798609733582,5,-119.44583333297,42.7088607878245,33.2999992
"1503",0,0.849692940711975,5,-119.437499999636,42.7171971053417,29.7000008
"1504",0,0.849692940711975,5,-119.437499999636,42.7171971053417,24
"1505",0,0.826049983501434,5,-119.437499999636,42.7088607878245,17
"1506",0,0.826049983501434,5,-119.437499999636,42.7088607878245,77.3000031
"1507",0,0.826049983501434,5,-119.437499999636,42.7088607878245,19.7000008
"1508",0,0.84902411699295,4,-119.429166666303,42.7171971053417,2.7
"1509",0,0.840965509414673,5,-119.429166666303,42.7088607878245,9.3000002
"1510",0,0.826049983501434,5,-119.437499999636,42.7088607878245,67.6999969
"1511",0,0.849692940711975,5,-119.437499999636,42.7171971053417,23.7000008
"1512",0,0.84902411699295,4,-119.429166666303,42.7171971053417,17.2999992
"1513",0,0.84902411699295,4,-119.429166666303,42.7171971053417,43
"1514",0,0.849692940711975,5,-119.437499999636,42.7171971053417,7.6999998
"1515",0,0.849692940711975,5,-119.437499999636,42.7171971053417,9.3000002
"1516",0,0.849692940711975,5,-119.437499999636,42.7171971053417,28
"1517",0,0.849692940711975,5,-119.437499999636,42.7171971053417,26
"1518",0,0.849692940711975,5,-119.437499999636,42.7171971053417,57
"1519",0,0.849692940711975,5,-119.437499999636,42.7171971053417,15.3000002
"1520",0,0.849692940711975,5,-119.437499999636,42.7171971053417,41.2999992
"1521",0,0.84902411699295,4,-119.429166666303,42.7171971053417,11.3000002
"1522",0,0.84902411699295,4,-119.429166666303,42.7171971053417,30
"1523",0,0.844186007976532,4,-119.420833332969,42.7255334228588,31.2999992
"1524",0,0.844186007976532,4,-119.420833332969,42.7255334228588,2.3
"1525",0,0.839360177516937,5,-116.329166666285,43.2423851089227,2.5
"1526",0,0.742311596870422,5,-116.229166666284,43.2340487914055,2.5
"1527",0,0.742311596870422,5,-116.229166666284,43.2340487914055,2.5
"1528",0,0.790627062320709,1,-116.412499999619,43.2173761563712,0
"1529",0,0.754850566387177,1,-116.412499999619,43.2340487914055,34.4000015
"1530",0,0.850269019603729,5,-116.645833332953,43.1923672038198,9.3999996
"1531",0,0.857129812240601,5,-116.645833332953,43.1840308863026,2.8
"1532",0.364546716213226,0.553253769874573,0,-116.812499999621,43.1590219337511,0.5
"1533",0.32326403260231,0.548251807689667,0,-116.812499999621,43.1673582512683,0
"1534",0,0.766705095767975,1,-116.704166666287,43.1673582512683,2.0999999
"1535",0,0.652851462364197,1,-116.71249999962,43.150685616234,0.9
"1536",0,0.726143479347229,0,-116.71249999962,43.1673582512683,0
"1537",0,0.813549697399139,4,-116.68749999962,43.1923672038198,0.1
"1538",0,0.800083160400391,2,-116.679166666287,43.1840308863026,0.3
"1539",0,0.783921122550964,4,-116.66249999962,43.1840308863026,0.6
"1540",0,0.820641994476318,2,-116.579166666286,43.150685616234,0
"1541",0,0.820641994476318,2,-116.579166666286,43.150685616234,6
"1542",0,0.508821547031403,0,-108.404166666239,44.201061623396,0
"1543",0,0.476064413785934,0,-108.412499999573,44.2093979409132,0
"1544",0,0.241152614355087,0,-105.120833332887,44.4428148313936,0
"1545",0.339888870716095,0.238954097032547,0,-113.529166666269,43.625855714712,0
"1546",0,0.864953756332397,5,-118.237499999629,42.892259773202,1
"1547",0,0.88919585943222,0,-120.220833332974,42.5337981199642,8
"1548",0,0.877771019935608,5,-118.020833332961,42.9172687257535,4
"1549",0,0.840197682380676,0,-118.020833332961,42.9256050432707,3
"1550",0.26691922545433,0.94525957107544,5,-117.812499999627,42.942277678305,6
"1551",0.26691922545433,0.94525957107544,5,-117.812499999627,42.942277678305,4
"1552",0,0.821373820304871,5,-117.712499999626,42.9589503133393,0
"1553",0,0.821373820304871,5,-117.712499999626,42.9589503133393,3
"1554",0,0.6839759349823,0,-117.062499999622,43.0923313936138,1
"1555",0,0.70146119594574,0,-117.054166666289,43.0923313936138,1
"1556",0,0.503477692604065,0,-108.320833332905,44.2093979409132,0
"1557",0,0.492135912179947,3,-107.829166666236,44.2344068934646,0
"1558",0,0.492097467184067,1,-107.837499999569,44.2344068934646,0
"1559",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,0.3
"1560",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,1
"1561",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,45.2999992
"1562",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,13.6999998
"1563",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,5.6999998
"1564",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,3.3
"1565",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,1.7
"1566",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,33.2999992
"1567",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,28.7000008
"1568",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,12.3000002
"1569",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,11.6999998
"1570",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,8.3000002
"1571",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,54.2999992
"1572",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,11.3000002
"1573",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,39.2999992
"1574",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,2.7
"1575",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,0.3
"1576",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,0.3
"1577",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,64
"1578",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,0.7
"1579",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,16
"1580",0.782405257225037,0.74929279088974,2,-112.270833332928,43.7759094300209,1.3
"1581",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,30.2999992
"1582",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,24.2999992
"1583",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,54.2999992
"1584",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,36
"1585",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,61
"1586",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,1
"1587",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,48.2999992
"1588",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,0.3
"1589",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,24.7000008
"1590",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,0
"1591",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,1
"1592",0.649899184703827,0.7480149269104,3,-112.287499999595,43.7759094300209,0
"1593",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,0
"1594",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,22.2999992
"1595",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,60.2999992
"1596",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,48.2999992
"1597",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,44.2999992
"1598",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,7.3000002
"1599",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,8
"1600",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,0
"1601",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,48.7000008
"1602",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,24.2999992
"1603",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,1.3
"1604",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,13.6999998
"1605",0.645803391933441,0.793691754341125,4,-112.279166666262,43.7759094300209,68.6999969
"1606",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,54.2999992
"1607",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,16.2999992
"1608",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,8.3000002
"1609",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,5.6999998
"1610",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,23.2999992
"1611",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,8.3000002
"1612",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,3.7
"1613",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,1.3
"1614",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,3
"1615",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,10.6999998
"1616",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,15.3000002
"1617",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,20
"1618",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,23
"1619",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,4
"1620",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,10.3000002
"1621",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,23.7000008
"1622",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,6.6999998
"1623",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,2.7
"1624",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,6.6999998
"1625",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,3.3
"1626",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,0.3
"1627",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,0
"1628",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,22.7000008
"1629",0.651240885257721,0.691233277320862,3,-112.279166666262,43.7675731125037,13.3000002
"1630",0.616851508617401,0.723771691322327,4,-112.287499999595,43.7675731125037,17.7000008
"1631",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,26.7000008
"1632",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,0
"1633",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,0
"1634",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,1
"1635",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,0
"1636",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,32.2999992
"1637",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,14.6999998
"1638",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,17
"1639",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,8.6999998
"1640",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,0
"1641",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,7
"1642",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,5.6999998
"1643",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,0
"1644",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,10
"1645",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,33.7000008
"1646",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,21
"1647",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,0
"1648",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,1.7
"1649",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,26.2999992
"1650",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,7
"1651",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,0.3
"1652",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,1
"1653",0.66795414686203,0.471259772777557,2,-112.287499999595,43.7592367949866,0
"1654",0.744433999061584,0.482481211423874,3,-112.279166666262,43.7592367949866,0
"1655",0,0.543123662471771,1,-120.095833332973,42.5004528498956,1
"1656",0,0.570333898067474,2,-120.095833332973,42.4921165323784,1
"1657",0.378483414649963,0.175099074840546,3,-102.895833332874,44.5511869591167,38
